datetime,open,high,low,close,volume
2023-01-02 09:15:00,1627.0,1638.1,1618.6,1629.6,1331079.0
2023-01-02 13:15:00,1629.6,1631.95,1624.05,1628.15,858757.0
2023-01-03 09:15:00,1622.2,1640.65,1622.2,1630.75,2589127.0
2023-01-03 13:15:00,1630.8,1643.0,1630.8,1640.5,1598780.0
2023-01-04 09:15:00,1635.0,1645.6,1612.35,1616.9,3281126.0
2023-01-04 13:15:00,1617.05,1621.1,1607.0,1611.9,1894065.0
2023-01-05 09:15:00,1615.0,1618.0,1596.1,1601.55,3385531.0
2023-01-05 13:15:00,1601.3,1601.9,1589.4,1600.0,2083685.0
2023-01-06 09:15:00,1602.0,1608.7,1586.6,1587.85,2524058.0
2023-01-06 13:15:00,1587.4,1597.9,1578.3,1595.25,2021914.0
2023-01-09 09:15:00,1596.0,1610.75,1592.6,1601.4,3426497.0
2023-01-09 13:15:00,1601.4,1602.0,1590.0,1598.0,1937724.0
2023-01-10 09:15:00,1600.0,1600.0,1565.55,1566.05,4760550.0
2023-01-10 13:15:00,1566.05,1575.0,1565.0,1570.0,3422642.0
2023-01-11 09:15:00,1567.95,1595.95,1560.1,1593.55,4435783.0
2023-01-11 13:15:00,1593.7,1598.0,1585.05,1589.0,3161978.0
2023-01-12 09:15:00,1587.8,1603.9,1585.6,1592.05,2695138.0
2023-01-12 13:15:00,1592.1,1600.8,1584.3,1598.0,1929248.0
2023-01-13 09:15:00,1598.75,1607.4,1586.0,1607.4,3007195.0
2023-01-13 13:15:00,1607.25,1609.9,1599.0,1601.0,1614897.0
2023-01-16 09:15:00,1615.0,1621.2,1586.4,1594.85,4870006.0
2023-01-16 13:15:00,1594.9,1599.0,1580.4,1585.75,2502558.0
2023-01-17 09:15:00,1589.8,1608.65,1577.6,1599.75,3118476.0
2023-01-17 13:15:00,1599.75,1611.0,1598.1,1609.0,2273963.0
2023-01-18 09:15:00,1605.0,1640.9,1599.7,1635.55,6915062.0
2023-01-18 13:15:00,1635.6,1640.0,1632.6,1638.15,2629010.0
2023-01-19 09:15:00,1637.0,1649.85,1633.0,1643.25,3317002.0
2023-01-19 13:15:00,1643.25,1648.15,1640.0,1641.0,2268274.0
2023-01-20 09:15:00,1644.1,1668.8,1643.4,1666.95,6709229.0
2023-01-20 13:15:00,1666.95,1668.0,1658.0,1660.0,2711800.0
2023-01-23 09:15:00,1666.25,1682.5,1663.95,1671.95,5410195.0
2023-01-23 13:15:00,1671.9,1676.0,1668.05,1670.05,2311571.0
2023-01-24 09:15:00,1675.05,1701.9,1675.0,1692.25,7669746.0
2023-01-24 13:15:00,1692.3,1698.0,1689.0,1692.95,4820762.0
2023-01-25 09:15:00,1691.4,1692.9,1648.25,1649.5,4237306.0
2023-01-25 13:15:00,1649.5,1657.35,1645.6,1650.75,3114358.0
2023-01-27 09:15:00,1632.0,1634.9,1590.85,1616.2,12589968.0
2023-01-27 13:15:00,1616.2,1620.8,1600.0,1614.8,4996744.0
2023-01-30 09:15:00,1595.0,1625.15,1582.2,1591.05,6452025.0
2023-01-30 13:15:00,1591.1,1620.25,1582.0,1617.4,2802970.0
2023-01-31 09:15:00,1619.7,1622.5,1598.35,1604.65,5634523.0
2023-01-31 13:15:00,1604.25,1609.6,1595.0,1605.8,3657944.0
2023-02-01 09:15:00,1624.0,1664.65,1611.35,1656.0,4910609.0
2023-02-01 13:15:00,1655.7,1658.3,1606.25,1625.5,3738985.0
2023-02-02 09:15:00,1608.1,1624.35,1589.1,1594.25,5300346.0
2023-02-02 13:15:00,1594.15,1607.65,1592.25,1603.1,3447469.0
2023-02-03 09:15:00,1611.0,1647.5,1607.0,1647.1,3895429.0
2023-02-03 13:15:00,1647.6,1660.35,1640.8,1658.25,3308924.0
2023-02-06 09:15:00,1660.0,1669.3,1646.35,1652.9,3774036.0
2023-02-06 13:15:00,1652.9,1658.0,1648.3,1650.0,1809116.0
2023-02-07 09:15:00,1659.4,1664.9,1632.65,1634.9,2626308.0
2023-02-07 13:15:00,1634.85,1660.7,1634.5,1652.0,2503311.0
2023-02-08 09:15:00,1654.25,1668.0,1653.05,1656.15,2548417.0
2023-02-08 13:15:00,1655.8,1661.4,1650.0,1651.0,1672683.0
2023-02-09 09:15:00,1660.0,1661.5,1636.5,1636.95,4040535.0
2023-02-09 13:15:00,1636.9,1654.55,1635.55,1650.2,1847908.0
2023-02-10 09:15:00,1648.8,1657.0,1642.2,1653.45,2254215.0
2023-02-10 13:15:00,1653.45,1658.4,1651.3,1652.3,1831099.0
2023-02-13 09:15:00,1655.0,1655.95,1644.9,1654.3,1787407.0
2023-02-13 13:15:00,1654.1,1661.75,1653.15,1658.8,1080918.0
2023-02-14 09:15:00,1665.0,1671.0,1659.2,1669.0,3571276.0
2023-02-14 13:15:00,1669.0,1677.5,1665.65,1673.0,1882640.0
2023-02-15 09:15:00,1678.0,1678.0,1661.5,1663.45,3221901.0
2023-02-15 13:15:00,1663.55,1672.45,1656.75,1669.0,2497075.0
2023-02-16 09:15:00,1673.2,1681.9,1667.6,1673.05,2839500.0
2023-02-16 13:15:00,1672.95,1678.25,1661.0,1663.45,1191651.0
2023-02-17 09:15:00,1661.0,1667.25,1646.45,1647.55,3106481.0
2023-02-17 13:15:00,1647.6,1659.0,1643.0,1656.0,1371475.0
2023-02-20 09:15:00,1660.0,1668.85,1646.5,1649.1,2621182.0
2023-02-20 13:15:00,1649.15,1650.85,1634.8,1640.5,1420468.0
2023-02-21 09:15:00,1640.0,1661.6,1635.45,1646.65,4843903.0
2023-02-21 13:15:00,1646.6,1651.85,1642.0,1649.95,1350532.0
2023-02-22 09:15:00,1639.0,1641.95,1618.0,1620.55,2651462.0
2023-02-22 13:15:00,1620.25,1622.45,1609.4,1614.2,2527583.0
2023-02-23 09:15:00,1613.0,1618.85,1592.6,1605.0,7674561.0
2023-02-23 13:15:00,1605.0,1611.95,1598.05,1603.0,6265919.0
2023-02-24 09:15:00,1617.9,1617.9,1587.5,1590.0,4190631.0
2023-02-24 13:15:00,1590.0,1599.95,1585.2,1588.5,4339175.0
2023-02-27 09:15:00,1585.9,1597.9,1577.3,1588.5,4584506.0
2023-02-27 13:15:00,1588.1,1599.0,1584.3,1598.0,2571572.0
2023-02-28 09:15:00,1592.0,1605.3,1590.0,1597.5,5675499.0
2023-02-28 13:15:00,1597.8,1604.8,1588.7,1603.0,3821088.0
2023-03-01 09:15:00,1612.0,1613.0,1597.3,1600.0,4962343.0
2023-03-01 13:15:00,1600.0,1603.3,1595.75,1599.0,2105158.0
2023-03-02 09:15:00,1594.0,1605.9,1586.15,1586.4,6682451.0
