datetime,open,high,low,close,volume
2023-01-02,1270.0,1286.98,1263.18,1270.25,499036.0
2023-01-03,1272.0,1281.63,1260.78,1269.53,554943.0
2023-01-04,1275.85,1275.85,1236.55,1240.98,688303.0
2023-01-05,1240.75,1259.23,1225.0,1255.85,645334.0
2023-01-06,1255.95,1270.28,1241.03,1250.2,503302.0
2023-01-09,1258.5,1271.0,1242.5,1247.95,532495.0
2023-01-10,1253.0,1253.0,1227.75,1239.68,455948.0
2023-01-11,1245.88,1255.98,1227.5,1232.33,672748.0
2023-01-12,1235.0,1239.68,1220.0,1224.43,402994.0
2023-01-13,1224.38,1236.13,1217.78,1231.38,527312.0
2023-01-16,1225.0,1252.5,1223.13,1238.8,588301.0
2023-01-17,1241.9,1242.25,1216.85,1228.8,591130.0
2023-01-18,1232.5,1238.0,1212.33,1217.35,652893.0
2023-01-19,1217.0,1227.5,1203.0,1226.38,539888.0
2023-01-20,1226.5,1261.0,1223.63,1254.75,879103.0
2023-01-23,1264.0,1266.78,1249.85,1262.23,584159.0
2023-01-24,1263.33,1275.0,1257.5,1272.05,417883.0
2023-01-25,1272.05,1272.05,1245.18,1260.55,721126.0
2023-01-27,1262.93,1270.98,1209.05,1232.5,801473.0
2023-01-30,1230.0,1250.95,1211.63,1235.7,573948.0
2023-01-31,1241.85,1285.4,1235.0,1276.43,1200575.0
2023-02-01,1287.5,1296.5,1150.0,1182.18,2323080.0
2023-02-02,1150.03,1203.98,1150.03,1178.38,917070.0
2023-02-03,1182.5,1194.88,1155.05,1169.95,658109.0
2023-02-06,1175.8,1208.08,1175.0,1201.4,859414.0
2023-02-07,1206.95,1227.5,1203.0,1213.35,728201.0
2023-02-08,1219.58,1230.0,1208.03,1216.93,400055.0
2023-02-09,1220.0,1238.0,1178.5,1204.03,1142216.0
2023-02-10,1189.53,1224.23,1187.5,1201.48,1238733.0
2023-02-13,1203.0,1234.83,1201.3,1223.45,1128674.0
2023-02-14,1226.83,1241.5,1221.55,1233.65,704941.0
2023-02-15,1240.0,1247.48,1227.98,1241.28,648029.0
2023-02-16,1247.0,1355.0,1242.5,1332.7,3129754.0
2023-02-17,1334.0,1374.0,1310.5,1319.6,4236094.0
2023-02-20,1322.0,1322.0,1281.88,1293.58,1136902.0
2023-02-21,1298.5,1327.0,1290.0,1311.13,1495988.0
2023-02-22,1312.5,1318.48,1270.5,1279.78,1172324.0
2023-02-23,1283.58,1286.73,1264.0,1270.48,728950.0
2023-02-24,1275.68,1283.1,1255.95,1266.88,648350.0
2023-02-27,1265.0,1289.5,1258.63,1286.68,736519.0
2023-02-28,1292.5,1303.5,1278.08,1287.15,761085.0
2023-03-01,1290.0,1345.0,1287.18,1342.13,1401008.0
2023-03-02,1355.5,1364.35,1329.0,1355.28,1783392.0
2023-03-03,1357.48,1381.2,1340.5,1346.03,1272566.0
2023-03-06,1357.48,1363.5,1348.05,1355.38,745315.0
2023-03-08,1352.5,1447.15,1352.5,1431.63,4360233.0
2023-03-09,1433.98,1446.9,1417.5,1431.35,1339033.0
2023-03-10,1427.48,1456.7,1407.23,1424.65,1560682.0
2023-03-13,1431.8,1457.0,1387.53,1396.68,2013729.0
2023-03-14,1403.0,1407.25,1366.53,1391.35,1097597.0
2023-03-15,1401.93,1435.5,1387.5,1391.68,1508340.0
2023-03-16,1397.5,1398.75,1332.6,1361.38,1269539.0
2023-03-17,1415.0,1425.0,1387.73,1399.48,2027684.0
2023-03-20,1393.95,1393.95,1308.3,1322.43,2016071.0
2023-03-21,1328.5,1336.0,1296.0,1327.78,1323667.0
2023-03-22,1330.0,1337.98,1307.5,1312.4,660270.0
2023-03-23,1246.5,1259.9,1237.55,1248.18,5297391.0
2023-03-24,1260.0,1307.4,1260.0,1283.75,4771223.0
2023-03-27,1262.5,1318.0,1262.5,1314.53,2897073.0
