datetime,open,high,low,close,volume
2023-07-04,439.89,442.73,434.97,441.17,7725081.0
2023-07-05,441.17,454.69,439.23,449.44,16252992.0
2023-07-06,451.57,451.62,445.09,448.31,9471054.0
2023-07-07,447.46,449.82,442.35,443.11,7323451.0
2023-07-10,444.62,445.47,438.66,440.69,6521300.0
2023-07-11,440.84,448.92,440.84,447.6,8457557.0
2023-07-12,451.95,451.95,445.05,446.8,12340934.0
2023-07-13,448.31,451.01,445.57,446.51,7909757.0
2023-07-14,447.46,449.35,445.9,447.36,5081391.0
2023-07-17,448.88,450.11,445.19,446.84,6090738.0
2023-07-18,447.03,448.59,445.57,446.99,5352283.0
2023-07-19,447.22,454.51,442.82,452.99,13867323.0
2023-07-20,453.99,467.04,450.58,465.57,20250206.0
2023-07-21,465.24,470.82,460.7,463.97,13971982.0
2023-07-24,466.8,472.72,442.87,445.9,38976815.0
2023-07-25,442.63,443.2,430.81,437.34,43534718.0
2023-07-26,439.8,447.46,437.1,446.75,18143422.0
2023-07-27,448.78,449.49,436.2,439.94,13989457.0
2023-07-28,442.44,444.1,438.38,443.15,9978231.0
2023-07-31,443.67,444.34,438.47,440.55,8194797.0
2023-08-01,440.84,443.53,438.75,439.7,6438221.0
2023-08-02,439.51,439.7,433.27,435.25,10318220.0
2023-08-03,435.25,438.71,429.77,431.42,10617897.0
2023-08-04,431.66,436.48,429.72,430.38,6834401.0
2023-08-07,429.58,431.9,426.6,430.34,9161131.0
2023-08-08,432.32,432.32,426.69,427.92,6392488.0
2023-08-09,427.92,435.07,422.77,433.88,9758343.0
2023-08-10,434.12,434.5,424.75,427.36,13194170.0
2023-08-11,429.39,429.39,420.73,424.52,11582326.0
2023-08-14,424.52,426.88,421.02,424.94,7562808.0
2023-08-16,426.65,432.7,424.0,425.94,14920272.0
2023-08-17,425.7,425.7,416.24,417.19,16269569.0
2023-08-18,417.19,419.41,414.82,417.8,19324262.0
2023-08-21,418.13,424.28,417.52,423.62,9572041.0
2023-08-22,424.75,430.57,422.86,429.72,9854945.0
2023-08-23,431.0,431.04,424.38,426.13,8445029.0
2023-08-24,426.27,429.01,425.04,426.55,6088274.0
2023-08-25,426.55,426.65,418.18,419.41,9270988.0
2023-08-28,420.97,422.72,417.19,417.56,6910750.0
2023-08-29,419.03,420.02,415.48,416.33,9480003.0
2023-08-30,417.19,420.02,416.71,418.89,7364924.0
2023-08-31,419.08,420.88,412.55,415.96,19900312.0
2023-09-01,416.24,420.97,414.63,417.23,11438624.0
2023-09-04,419.41,419.41,413.07,413.88,13604608.0
2023-09-05,415.2,420.5,414.82,419.17,8378915.0
2023-09-06,419.98,424.28,418.13,423.29,12863039.0
2023-09-07,424.56,424.75,420.59,421.82,8090369.0
2023-09-08,423.71,423.71,417.99,418.75,9939517.0
2023-09-11,421.92,423.9,418.75,423.05,9320577.0
2023-09-12,424.66,429.77,421.54,426.79,14406441.0
2023-09-13,427.78,432.32,426.74,429.01,11813170.0
2023-09-14,431.28,431.28,423.0,425.65,14430930.0
2023-09-15,423.86,427.69,422.86,424.14,15077136.0
2023-09-18,424.14,429.48,422.11,427.64,8197425.0
2023-09-20,427.31,430.52,425.27,428.49,9959649.0
2023-09-21,428.35,429.06,420.5,423.34,10719470.0
2023-09-22,423.34,424.19,418.37,419.17,7506309.0
2023-09-25,419.17,420.78,414.68,418.7,5782955.0
2023-09-26,419.65,420.5,415.96,418.56,5327833.0
2023-09-28,425.65,425.65,415.86,416.95,10216736.0
2023-09-29,418.13,421.54,415.48,420.4,8160058.0
2023-10-03,417.19,418.98,415.53,416.0,7481883.0
2023-10-04,416.0,417.85,409.9,412.55,13396709.0
2023-10-05,416.24,416.71,411.56,412.5,10030257.0
2023-10-06,414.21,419.65,413.07,418.27,8418580.0
2023-10-09,417.14,419.27,413.64,416.67,5611154.0
2023-10-10,416.67,420.83,416.67,420.4,5014758.0
2023-10-11,423.05,425.18,420.78,424.04,7651513.0
2023-10-12,425.37,428.07,422.06,426.36,11774487.0
2023-10-13,425.56,427.4,422.86,424.14,7632483.0
2023-10-16,423.81,426.65,422.11,424.71,4214958.0
2023-10-17,425.51,429.96,424.75,428.96,6936218.0
2023-10-18,429.72,433.46,426.65,427.26,6894947.0
2023-10-19,425.46,430.34,422.72,426.08,9465463.0
2023-10-20,420.97,424.75,413.73,414.63,13020371.0
2023-10-23,414.35,416.19,409.71,412.36,7275471.0
2023-10-25,413.31,414.35,403.99,409.33,10889221.0
2023-10-26,406.35,413.02,406.35,410.9,18801214.0
2023-10-27,410.9,413.21,408.86,410.33,13132487.0
2023-10-30,411.08,413.54,405.22,407.21,7618033.0
2023-10-31,406.78,409.95,404.79,405.27,8620154.0
2023-11-01,406.78,407.82,402.52,404.98,7990245.0
2023-11-02,406.83,409.33,405.5,407.87,8152031.0
2023-11-03,409.43,410.94,407.82,409.85,13802600.0
2023-11-06,410.09,413.21,409.19,411.84,7308229.0
2023-11-07,411.42,411.42,408.81,409.33,5124012.0
2023-11-08,409.76,413.88,408.96,413.35,6979849.0
2023-11-09,414.16,414.35,410.47,410.94,7785767.0
2023-11-10,410.94,414.35,409.15,412.98,4079205.0
2023-11-12,415.15,415.48,414.35,414.77,1181310.0
2023-11-13,414.73,414.73,411.51,412.46,3744754.0
2023-11-15,414.44,418.61,413.88,418.08,7436428.0
2023-11-16,418.08,420.5,413.97,414.96,10857863.0
2023-11-17,415.53,417.66,414.63,415.53,6655278.0
2023-11-20,416.1,416.52,411.04,413.21,4335388.0
2023-11-21,413.54,415.58,411.98,412.69,5997810.0
2023-11-22,413.4,416.62,411.32,415.96,4886687.0
2023-11-23,417.14,418.37,414.58,416.57,6366606.0
2023-11-24,417.19,418.37,413.26,414.16,6821878.0
2023-11-28,414.35,415.29,411.42,411.75,8745691.0
2023-11-29,412.46,414.82,410.71,413.59,13785216.0
2023-11-30,413.12,414.77,411.04,412.27,15127505.0
2023-12-01,414.25,426.6,413.78,425.51,19336856.0
2023-12-04,430.43,431.75,426.65,429.53,12800220.0
2023-12-05,430.43,433.08,425.79,427.36,12136292.0
2023-12-06,429.39,439.42,427.69,438.23,20417559.0
2023-12-07,439.65,439.7,432.7,433.36,11310918.0
2023-12-08,435.11,436.67,424.28,424.9,18667895.0
2023-12-11,427.12,429.11,425.04,428.02,6599973.0
2023-12-12,429.67,435.16,427.92,428.63,10158101.0
2023-12-13,431.66,434.07,428.63,431.04,11283868.0
2023-12-14,435.16,436.11,425.18,435.25,14370803.0
2023-12-15,436.96,437.95,430.43,433.46,15789845.0
2023-12-18,430.43,431.38,426.03,427.26,12027620.0
2023-12-19,428.87,433.27,427.64,431.47,10268755.0
2023-12-20,434.21,434.45,425.04,426.65,10367665.0
2023-12-21,424.75,429.25,420.45,427.07,11154625.0
2023-12-22,428.54,431.28,426.22,430.62,11026317.0
2023-12-27,432.32,433.74,429.25,432.42,7543383.0
2023-12-28,432.51,439.61,431.47,439.04,20696101.0
2023-12-29,439.04,442.63,436.44,437.15,12888266.0
2024-01-01,438.47,444.57,437.67,442.78,9346277.0
2024-01-02,444.62,445.9,438.57,444.95,10519771.0
2024-01-03,444.86,454.74,444.01,451.48,24036012.0
2024-01-04,454.08,455.45,448.59,450.67,11786959.0
2024-01-05,453.51,453.51,446.51,448.36,9209405.0
2024-01-08,449.35,449.82,439.46,440.36,8003177.0
2024-01-09,442.26,444.57,438.61,439.46,5696780.0
2024-01-10,439.46,441.55,435.21,438.28,5896123.0
2024-01-11,439.04,441.36,436.2,437.67,6534775.0
2024-01-12,438.23,442.44,435.49,441.5,9354326.0
2024-01-15,444.62,445.09,440.93,442.35,6902156.0
2024-01-16,442.54,449.35,439.18,446.8,12066347.0
2024-01-17,445.94,451.24,440.08,441.4,11108698.0
2024-01-18,440.13,442.59,430.0,440.36,9143784.0
2024-01-19,443.25,447.46,441.21,446.04,12203322.0
2024-01-20,447.84,449.35,442.73,443.11,3296407.0
2024-01-23,448.17,448.17,431.75,434.5,8404513.0
2024-01-24,435.25,442.16,433.36,438.57,21626183.0
2024-01-25,438.52,439.84,427.69,431.04,19677700.0
2024-01-29,431.28,432.56,423.34,425.51,17869152.0
2024-01-30,422.86,429.2,413.78,414.4,43514448.0
2024-01-31,416.24,418.61,415.01,417.71,19882944.0
2024-02-01,418.13,423.57,415.58,418.98,19165409.0
2024-02-02,420.97,423.05,415.77,416.33,17156021.0
2024-02-05,418.13,419.69,412.98,414.4,12041897.0
2024-02-06,416.24,417.09,406.31,408.1,18764371.0
2024-02-07,411.51,411.51,407.54,408.48,12880824.0
2024-02-08,405.83,405.93,386.54,392.16,48183882.0
2024-02-09,387.95,401.29,386.54,393.06,32283965.0
2024-02-12,395.0,395.43,384.12,384.88,10906914.0
2024-02-13,384.93,388.62,381.52,384.79,15606705.0
2024-02-14,384.08,389.99,382.56,389.33,12150077.0
2024-02-15,390.7,392.16,381.38,382.09,20383983.0
2024-02-16,383.13,387.43,377.83,382.75,37518847.0
2024-02-19,383.13,390.46,382.75,387.15,16949793.0
2024-02-20,388.29,388.29,382.47,384.17,14084218.0
2024-02-21,385.02,387.95,379.63,381.57,19414653.0
2024-02-22,384.93,392.73,381.66,392.07,18604659.0
2024-02-23,393.44,393.44,388.33,389.18,11147636.0
2024-02-26,388.9,390.75,385.31,387.1,7982145.0
2024-02-27,387.86,390.46,386.49,388.95,7783743.0
2024-02-28,388.95,390.08,384.83,386.25,8617768.0
2024-02-29,386.91,388.85,382.66,384.36,14895144.0
2024-03-01,386.82,390.84,385.5,387.39,12395632.0
2024-03-02,388.81,390.51,387.95,389.8,977655.0
2024-03-04,389.99,390.65,386.39,387.01,6840352.0
2024-03-05,387.53,389.18,382.14,384.22,9733507.0
2024-03-06,384.55,387.81,379.06,385.83,11106855.0
2024-03-07,385.83,392.54,381.85,391.22,23020545.0
2024-03-11,394.29,395.71,385.97,387.29,17620081.0
2024-03-12,384.55,384.55,377.79,382.61,34882639.0
2024-03-13,411.51,414.35,398.41,399.64,101612428.0
2024-03-14,399.16,402.52,395.43,396.99,30764728.0
2024-03-15,394.67,405.41,392.83,396.47,73253754.0
2024-03-18,396.37,397.98,394.39,394.91,15933704.0
2024-03-19,395.43,396.89,386.63,387.43,20994563.0
2024-03-20,387.86,394.15,387.43,393.25,19609321.0
2024-03-21,396.37,399.21,393.73,398.5,19227982.0
2024-03-22,398.5,406.45,398.5,405.46,38861818.0
2024-03-26,402.57,406.02,402.57,404.56,10274145.0
2024-03-27,403.94,405.74,403.42,404.89,12227545.0
2024-03-28,404.89,409.85,403.94,405.22,27933211.0
2024-04-01,405.93,408.06,402.76,403.66,9382308.0
2024-04-02,405.55,405.55,401.67,402.85,8853678.0
2024-04-03,403.0,405.64,398.27,402.24,12664520.0
2024-04-04,402.57,404.27,397.23,399.92,18358410.0
2024-04-05,399.69,408.39,397.27,404.46,16147032.0
2024-04-08,405.17,408.1,404.65,405.93,8516632.0
2024-04-09,407.21,408.2,402.57,403.33,6708894.0
2024-04-10,405.17,414.16,402.76,413.35,14008124.0
2024-04-12,411.51,412.22,405.17,406.87,18088372.0
2024-04-15,404.89,405.98,400.06,402.9,8746243.0
2024-04-16,400.39,403.94,400.35,402.9,9973638.0
2024-04-18,403.0,403.85,395.1,396.23,21312388.0
2024-04-19,395.43,403.23,393.54,401.81,16582634.0
2024-04-22,403.94,404.51,400.49,402.33,7112139.0
2024-04-23,402.33,407.25,402.14,406.02,12021404.0
2024-04-24,406.07,407.54,405.17,405.74,5845170.0
2024-04-25,407.73,414.63,405.83,413.92,29211997.0
2024-04-26,415.53,419.36,412.83,416.24,14773975.0
2024-04-29,418.13,418.56,411.13,414.54,11627882.0
2024-04-30,416.19,416.71,411.6,412.12,12064043.0
2024-05-02,412.46,418.7,411.37,415.29,23228909.0
2024-05-03,416.29,416.29,408.06,412.88,22904276.0
2024-05-06,414.35,416.67,409.95,411.27,10355056.0
2024-05-07,413.31,421.92,411.7,416.57,25968921.0
2024-05-08,417.42,420.69,414.54,417.19,10511646.0
2024-05-09,416.29,417.66,400.49,402.14,23412609.0
2024-05-10,403.47,412.79,403.47,409.95,13985963.0
2024-05-13,409.85,411.94,406.31,408.53,7302959.0
2024-05-14,407.25,409.9,405.41,406.5,11000103.0
2024-05-15,407.49,409.85,403.71,404.7,7565080.0
2024-05-16,406.78,409.24,400.06,408.15,23025186.0
2024-05-17,409.05,413.88,405.74,412.74,11453714.0
2024-05-18,413.4,414.02,411.7,413.07,713859.0
2024-05-21,412.46,413.5,409.81,411.32,10760726.0
2024-05-22,413.73,418.08,411.89,416.15,10627595.0
2024-05-23,417.56,420.88,412.98,417.52,26234369.0
2024-05-24,417.19,418.56,411.79,412.65,12761457.0
2024-05-27,415.1,415.2,407.44,408.2,11827050.0
2024-05-28,408.77,409.15,405.12,405.83,9310198.0
2024-05-29,402.52,409.05,402.52,407.68,10430363.0
2024-05-30,405.36,407.68,399.54,400.96,20524428.0
2024-05-31,403.71,406.35,401.34,403.42,28214102.0
2024-06-03,410.56,411.42,405.5,407.11,15519148.0
2024-06-04,403.0,403.28,381.1,392.78,46019632.0
2024-06-05,399.21,412.46,395.48,407.06,27151351.0
2024-06-06,412.46,414.06,407.82,411.89,31119999.0
2024-06-07,408.1,417.8,407.82,415.44,28448041.0
2024-06-10,416.24,417.19,412.31,413.31,11432393.0
2024-06-11,413.4,414.16,408.91,409.62,12670589.0
2024-06-12,407.3,410.94,406.97,408.96,10352936.0
2024-06-13,413.31,413.31,406.54,407.06,9283802.0
2024-06-14,407.73,408.58,405.88,407.87,9217804.0
2024-06-18,409.62,410.75,405.08,405.6,14098178.0
2024-06-19,406.78,407.49,400.21,400.77,10909803.0
2024-06-20,401.15,403.47,398.74,400.44,14585806.0
2024-06-21,402.05,402.33,395.95,396.94,25205627.0
2024-06-24,397.32,401.06,397.32,400.44,9362433.0
2024-06-25,400.16,401.1,397.08,400.44,10260449.0
2024-06-26,400.16,403.37,399.26,401.06,11084805.0
2024-06-27,401.06,404.18,398.36,402.62,37012589.0
2024-06-28,402.52,404.89,400.63,401.96,17866326.0
2024-07-01,403.28,407.02,401.72,405.88,12894747.0
2024-07-02,406.78,407.39,399.73,402.52,10763335.0
2024-07-03,403.09,406.45,402.52,405.17,7159756.0
2024-07-04,406.78,408.2,403.99,405.88,9127340.0
2024-07-05,405.83,410.56,404.51,410.23,12929586.0
2024-07-08,411.65,420.54,410.23,419.65,20521107.0
2024-07-09,423.43,430.43,420.02,428.16,26470260.0
2024-07-10,429.2,430.76,422.39,427.07,11618210.0
2024-07-11,425.7,434.69,424.47,433.88,18831345.0
2024-07-12,433.88,438.23,431.23,434.26,18962800.0
2024-07-15,434.26,441.26,432.51,438.38,16251032.0
2024-07-16,438.42,441.55,436.48,440.41,12996711.0
2024-07-18,438.0,445.47,437.67,444.86,21094737.0
2024-07-19,445.57,453.51,444.05,448.92,24977373.0
2024-07-22,448.97,453.56,440.69,441.36,18066586.0
2024-07-23,441.36,470.54,441.21,465.62,54044423.0
2024-07-24,469.22,483.07,464.15,467.37,42073323.0
2024-07-25,463.54,469.22,458.48,463.49,17878994.0
2024-07-26,467.37,479.05,461.08,475.08,20736094.0
2024-07-29,478.2,478.87,467.37,469.26,12496895.0
2024-07-30,469.5,470.92,462.26,463.45,13375906.0
2024-07-31,465.86,471.06,464.01,468.6,11538215.0
2024-08-01,469.17,469.93,464.44,467.04,11665529.0
2024-08-02,458.62,472.48,458.62,462.69,21320064.0
2024-08-05,454.13,465.34,453.65,459.76,24094139.0
2024-08-06,459.99,465.15,457.91,460.04,13722855.0
2024-08-07,463.54,468.84,461.74,466.05,10900585.0
2024-08-08,467.32,471.11,465.91,468.03,20558134.0
2024-08-09,471.11,471.11,466.47,469.12,9201793.0
2024-08-12,465.43,473.0,465.43,467.89,9076097.0
2024-08-13,469.17,470.97,461.88,463.54,7757706.0
2024-08-14,465.38,472.05,463.45,465.62,9253598.0
2024-08-16,467.8,476.97,466.05,475.51,13137392.0
2024-08-19,477.49,481.8,472.62,474.37,10198725.0
2024-08-20,473.95,476.22,470.82,471.86,6633171.0
2024-08-21,473.0,481.51,472.1,478.11,8474830.0
2024-08-22,480.43,481.04,474.37,477.3,8364290.0
2024-08-23,477.78,479.57,472.95,478.49,7891446.0
2024-08-26,478.68,480.57,474.89,478.39,7825037.0
2024-08-27,480.14,480.19,473.0,473.57,7954114.0
2024-08-28,473.38,475.18,469.69,470.45,7782216.0
2024-08-29,471.11,480.28,470.49,477.82,18670632.0
2024-08-30,474.84,481.66,473.19,474.8,14947670.0
2024-09-02,476.78,485.2,476.12,482.51,15885469.0
2024-09-03,482.51,488.09,480.47,481.89,12018677.0
2024-09-04,473.0,482.51,472.95,479.01,8414967.0
2024-09-05,480.9,484.26,479.67,483.6,10898888.0
2024-09-06,484.35,484.35,470.3,474.61,13716752.0
2024-09-09,474.89,484.97,473.33,484.12,13736044.0
2024-09-10,484.26,487.19,481.28,485.87,10911995.0
2024-09-11,485.3,491.45,484.3,486.58,14922832.0
2024-09-12,487.28,492.39,481.09,491.45,18377550.0
2024-09-13,491.45,491.92,484.35,486.1,8825193.0
2024-09-16,488.04,489.08,482.18,483.5,7531604.0
2024-09-17,483.45,485.82,478.91,480.33,10486015.0
2024-09-18,480.43,484.73,477.82,479.95,5429619.0
2024-09-19,482.46,487.0,480.1,480.8,13925311.0
2024-09-20,484.35,489.41,480.57,486.62,23808194.0
2024-09-23,487.62,491.4,485.87,489.03,7804918.0
2024-09-24,489.08,489.84,486.39,487.43,6755320.0
2024-09-25,487.66,491.26,484.64,489.6,8476223.0
2024-09-26,489.7,495.47,489.08,494.52,15489991.0
2024-09-27,492.16,499.96,492.16,494.47,17251962.0
2024-09-30,492.49,496.04,486.29,490.17,10531347.0
2024-10-01,490.17,491.68,486.24,488.33,5089315.0
2024-10-03,481.09,487.85,480.66,485.06,15870147.0
2024-10-04,482.46,489.41,474.47,476.36,18228912.0
2024-10-07,479.62,487.14,479.39,482.65,16479772.0
2024-10-08,482.46,484.87,478.68,480.52,9502367.0
2024-10-09,482.27,482.27,464.06,465.15,23952459.0
2024-10-10,468.6,468.88,463.02,465.48,12799333.0
2024-10-11,466.38,467.28,461.08,461.84,14394986.0
2024-10-14,464.49,472.05,462.26,470.11,6712103.0
2024-10-15,471.11,472.43,467.8,471.63,8037662.0
2024-10-16,469.22,471.91,465.76,466.57,6682083.0
2024-10-17,468.27,468.27,461.65,462.5,7385299.0
2024-10-18,462.36,465.01,452.57,460.42,21778099.0
2024-10-21,460.42,461.27,451.57,457.53,7395274.0
2024-10-22,457.53,462.03,454.84,455.78,12299288.0
2024-10-23,455.03,457.2,453.61,454.41,10162570.0
2024-10-24,455.97,456.35,444.62,446.23,13092399.0
2024-10-25,450.11,466.85,448.59,456.26,30961625.0
2024-10-28,455.92,459.66,450.3,458.01,8614446.0
2024-10-29,458.81,462.78,455.31,461.6,6866704.0
2024-10-30,461.6,466.61,460.23,465.01,6393835.0
2024-10-31,465.43,466.38,458.53,462.4,7810874.0
2024-11-01,464.49,465.53,462.88,463.82,1461602.0
2024-11-04,466.8,466.8,453.65,458.43,8429731.0
2024-11-05,456.87,458.86,451.19,454.27,7327830.0
2024-11-06,454.27,458.24,452.19,455.12,11313985.0
2024-11-07,455.74,456.63,450.39,452.09,8924280.0
2024-11-08,452.09,454.74,448.97,452.24,6090462.0
2024-11-11,452.24,455.5,448.5,451.19,5488948.0
2024-11-12,451.81,452.14,445.71,447.32,5041916.0
2024-11-13,444.67,449.07,442.96,446.7,11120381.0
2024-11-14,445.76,447.41,437.29,440.79,11639562.0
2024-11-18,440.84,442.54,437.05,441.36,8135260.0
2024-11-19,442.73,448.17,441.07,442.11,6857374.0
2024-11-21,436.11,438.99,430.81,432.46,19559847.0
2024-11-22,431.57,450.77,430.9,449.02,19464568.0
2024-11-25,453.13,456.16,446.89,451.05,13891991.0
2024-11-26,454.08,456.59,448.5,451.24,6539846.0
2024-11-27,451.72,454.17,447.46,451.19,7067013.0
2024-11-28,451.24,457.67,445.14,449.26,14412539.0
2024-11-29,447.65,453.04,447.08,451.01,8346687.0
2024-12-02,450.3,453.42,447.84,451.43,5478598.0
2024-12-03,440.84,447.84,437.76,447.03,22218251.0
2024-12-04,448.78,452.38,441.21,441.88,13439484.0
2024-12-05,442.3,447.22,437.53,442.26,26415053.0
2024-12-06,444.62,449.3,442.44,445.71,7551407.0
2024-12-09,446.04,446.51,437.95,439.84,11703384.0
2024-12-10,440.22,441.26,437.62,440.32,8823805.0
2024-12-11,441.97,442.92,439.61,440.13,6745816.0
2024-12-12,440.36,442.63,434.36,435.73,12884401.0
2024-12-13,435.16,448.78,427.26,444.62,31753858.0
